user_id,signup_date,city_tier,acquisition_channel
709,2024-02-15,Tier 1,Influencer
710,2024-02-04,Tier 1,Organic
711,2024-09-09,Tier 2,Organic
712,2024-03-22,Tier 3,
713,2024-09-12,Tier 2,Referral
714,2024-07-15,Tier 2,Google Ads
715,2024-10-29,Tier 1,Referral
716,2024-01-10,Tier 1,Organic
717,2024-11-07,Tier 3,Google Ads
718,2024-10-12,Tier 1,Referral
719,2024-08-29,Tier 2,Google Ads
720,2024-09-07,Tier 3,Referral
721,2024-12-30,Tier 1,Google Ads
722,2024-01-05,Tier 2,Google Ads
723,2024-04-28,Tier 1,Google Ads
724,2024-10-15,Tier 2,Google Ads
725,2024-03-05,Tier 1,Organic
726,2024-05-25,Tier 2,Referral
727,2024-08-11,Tier 1,Influencer
728,2024-08-26,Tier 2,Google Ads
729,2024-06-25,Tier 2,Organic
730,2024-09-23,Tier 1,Influencer
731,2024-12-06,Tier 2,Organic
732,2024-10-08,Tier 1,Organic
733,2024-03-03,Tier 2,Google Ads
734,2024-08-04,Tier 1,Referral
735,2024-12-07,Tier 2,Organic
736,2024-11-10,Tier 1,Referral
737,2024-10-09,Tier 2,Google Ads
738,2024-06-25,Tier 1,Organic
739,2024-04-07,Tier 2,
740,2024-04-14,Tier 1,Referral
741,2024-04-08,Tier 3,Referral
742,2024-11-06,Tier 3,Organic
743,2024-01-06,Tier 1,Organic
744,2024-07-15,Tier 2,Referral
745,2024-12-16,Tier 1,Influencer
746,2024-05-12,Tier 2,Google Ads
747,2024-12-23,Tier 2,Referral
748,2024-09-15,Tier 2,Organic
749,2024-01-23,Tier 2,Google Ads
750,2024-02-22,Tier 1,Organic
751,2024-06-13,Tier 2,Influencer
752,2024-07-20,Tier 1,
753,2024-03-23,Tier 2,Influencer
754,2024-05-24,Tier 2,Referral
755,2024-03-25,Tier 2,Influencer
756,2024-03-18,Tier 1,Organic
757,2024-12-31,Tier 1,Organic
758,2024-01-01,Tier 1,Influencer
759,2024-02-20,Tier 1,Referral
760,2024-06-21,Tier 1,Influencer
761,2024-07-23,Tier 3,Organic
762,2024-09-16,Tier 3,Google Ads
763,2024-10-14,Tier 2,Referral
764,2024-02-03,Tier 2,Organic
765,2024-12-13,Tier 1,Referral
766,2024-04-04,Tier 3,Google Ads
767,2024-03-12,Tier 1,Organic
768,2024-02-08,Tier 3,Organic
769,2024-06-02,Tier 2,Organic
770,2024-09-06,Tier 1,Organic
771,2024-06-10,Tier 3,Referral
772,2024-04-27,Tier 1,Organic
773,2024-09-15,Tier 2,Organic
774,2024-11-01,Tier 2,Influencer
775,2024-09-24,Tier 1,Google Ads
776,2024-02-23,Tier 2,Google Ads
777,2024-08-23,Tier 2,Referral
778,2024-08-09,Tier 2,Influencer
779,2024-09-07,Tier 1,Organic
780,2024-11-08,Tier 3,Google Ads
781,2024-04-21,Tier 1,Referral
782,2024-09-11,Tier 1,Google Ads
783,2024-10-29,Tier 1,Influencer
784,2024-07-25,Tier 1,Influencer
785,2024-08-16,Tier 1,Influencer
786,2024-12-06,Tier 3,Organic
787,2024-03-06,Tier 1,Organic
788,2024-03-15,Tier 1,Influencer
789,2024-04-12,Tier 1,Google Ads
790,2024-07-10,Tier 2,Organic
791,2024-09-08,Tier 3,Referral
792,2024-08-13,Tier 1,Organic
793,2024-10-20,Tier 1,
794,2024-11-01,Tier 1,Influencer
795,2024-04-07,Tier 1,Organic
796,2024-12-03,Tier 1,Organic
797,2024-10-12,Tier 2,Organic
798,2024-11-30,Tier 1,Referral
799,2024-12-12,Tier 2,Organic
800,2024-11-03,Tier 1,Google Ads
801,2024-09-05,Tier 3,Referral
802,2024-06-14,Tier 3,Influencer
803,2024-11-30,Tier 2,Organic
804,2024-01-30,Tier 2,Influencer
805,2024-09-03,Tier 2,Organic
806,2024-04-15,Tier 2,Referral
807,2024-02-20,Tier 2,Google Ads
808,2024-03-21,Tier 2,Organic
809,2024-05-12,Tier 3,Referral
810,2024-10-11,Tier 3,Organic
811,2024-05-17,Tier 1,Organic
812,2024-07-02,Tier 2,Google Ads
813,2024-11-25,Tier 1,Referral
814,2024-09-29,Tier 1,Organic
815,2024-12-05,Tier 2,Organic
816,2024-03-09,Tier 1,Organic
817,2024-02-03,Tier 3,Google Ads
818,2024-09-18,Tier 1,Google Ads
819,2024-02-22,Tier 2,Organic
820,2024-07-23,Tier 2,Organic
821,2024-05-05,Tier 2,Google Ads
822,2024-08-22,Tier 2,Influencer
823,2024-02-12,Tier 3,Referral
824,2024-08-27,Tier 2,Influencer
825,2024-04-20,Tier 2,Organic
826,2024-09-05,Tier 1,Influencer
827,2024-05-30,Tier 2,Google Ads
828,2024-07-01,Tier 3,Influencer
829,2024-12-01,Tier 2,Organic
830,2024-04-04,Tier 3,Google Ads
831,2024-01-08,Tier 2,Google Ads
832,2024-12-25,Tier 1,Google Ads
833,2024-07-02,Tier 1,Influencer
834,2024-10-07,Tier 1,Referral
835,2024-07-13,Tier 2,Influencer
836,2024-12-17,Tier 3,Referral
837,2024-07-13,Tier 1,Google Ads
838,2024-06-03,Tier 2,Organic
839,2024-04-02,Tier 2,Influencer
840,2024-06-08,Tier 2,Referral
841,2024-03-01,Tier 1,Referral
842,2024-05-01,Tier 1,Google Ads
843,2024-02-20,Tier 1,Google Ads
844,2024-10-03,Tier 1,Influencer
845,2024-01-05,Tier 1,Organic
846,2024-04-01,Tier 1,Organic
847,2024-06-18,Tier 2,Organic
848,2024-11-12,Tier 1,Influencer
849,2024-01-22,Tier 3,Organic
850,2024-11-21,Tier 1,Organic
851,2024-01-01,Tier 1,Organic
852,2024-05-12,Tier 2,Google Ads
853,2024-08-20,Tier 1,Google Ads
854,2024-01-12,Tier 3,Organic
855,2024-12-11,Tier 1,Influencer
856,2024-02-15,Tier 3,Influencer
857,2024-02-03,Tier 3,Organic
858,2024-03-18,Tier 2,Referral
859,2024-08-05,Tier 2,Referral
860,2024-10-27,Tier 2,Organic
861,2024-03-13,Tier 2,Organic
862,2024-10-08,Tier 2,Google Ads
863,2024-09-05,Tier 1,Google Ads
864,2024-02-16,Tier 1,Organic
865,2024-04-30,Tier 2,Influencer
866,2024-08-01,Tier 2,Google Ads
867,2024-08-26,Tier 3,Referral
868,2024-02-25,Tier 1,Organic
869,2024-12-15,Tier 3,Google Ads
870,2024-04-16,Tier 1,Google Ads
871,2024-11-14,Tier 2,Google Ads
872,2024-02-17,Tier 1,Influencer
873,2024-03-01,Tier 2,Influencer
874,2024-12-02,Tier 1,Google Ads
875,2024-01-26,Tier 2,Referral
876,2024-10-18,Tier 3,Influencer
877,2024-09-13,Tier 2,Referral
878,2024-01-08,Tier 2,Organic
879,2024-04-22,Tier 3,Referral
880,2024-12-20,Tier 2,Organic
881,2024-09-09,Tier 2,Influencer
882,2024-06-28,Tier 1,Google Ads
883,2024-07-25,Tier 3,Google Ads
884,2024-10-29,Tier 2,Organic
885,2024-05-06,Tier 1,Google Ads
886,2024-02-25,Tier 1,Influencer
887,2024-08-01,Tier 3,Organic
888,2024-01-14,Tier 1,Google Ads
889,2024-01-28,Tier 3,Influencer
890,2024-03-18,Tier 1,Google Ads
891,2024-08-03,Tier 3,Google Ads
892,2024-12-30,Tier 2,Referral
893,2024-06-02,Tier 2,Google Ads
894,2024-01-14,Tier 3,Organic
895,2024-07-05,Tier 2,Organic
896,2024-11-07,Tier 2,Referral
897,2024-01-07,Tier 1,Influencer
898,2024-01-03,Tier 1,Organic
899,2024-04-20,Tier 1,Organic
900,2024-08-25,Tier 2,Google Ads
901,2024-12-28,Tier 1,Influencer
902,2024-08-26,Tier 1,Organic
903,2024-09-30,Tier 2,Influencer
904,2024-10-20,Tier 2,Organic
905,2024-08-14,Tier 2,Influencer
906,2024-01-15,Tier 1,Referral
907,2024-07-10,Tier 1,Referral
908,2024-04-28,Tier 3,Google Ads
909,2024-01-28,Tier 1,Influencer
910,2024-07-20,Tier 3,Organic
911,2024-02-08,Tier 3,Organic
912,2024-09-29,Tier 3,Google Ads
913,2024-08-18,Tier 1,Influencer
914,2024-03-26,Tier 3,Influencer
915,2024-05-05,Tier 3,Google Ads
916,2024-10-26,Tier 2,Referral
917,2024-01-25,Tier 1,Organic
918,2024-05-24,Tier 1,Influencer
919,2024-01-13,Tier 1,Influencer
920,2024-07-30,Tier 2,Referral
921,2024-01-25,Tier 2,Google Ads
922,2024-03-08,Tier 2,Influencer
923,2024-03-07,Tier 2,Influencer
924,2024-08-20,Tier 2,Referral
925,2024-04-18,Tier 2,Google Ads
926,2024-05-25,Tier 3,Referral
927,2024-04-20,Tier 1,Referral
928,2024-08-15,Tier 2,Google Ads
929,2024-04-20,Tier 1,Google Ads
930,2024-02-03,Tier 2,Google Ads
931,2024-04-20,Tier 2,Referral
932,2024-09-20,Tier 3,Google Ads
933,2024-08-23,Tier 1,Organic
934,2024-03-23,Tier 3,Influencer
935,2024-02-11,Tier 1,Google Ads
936,2024-04-10,Tier 2,Organic
937,2024-01-06,Tier 1,Google Ads
938,2024-06-28,Tier 3,Influencer
939,2024-10-08,Tier 2,Influencer
940,2024-11-15,Tier 2,Google Ads
941,2024-08-13,Tier 3,Influencer
942,2024-11-10,Tier 1,Organic
943,2024-12-30,Tier 1,Influencer
944,2024-08-16,Tier 3,Organic
945,2024-10-15,Tier 1,Organic
946,2024-05-29,Tier 1,
947,2024-10-03,Tier 2,Google Ads
948,2024-07-16,Tier 2,Google Ads
949,2024-03-10,Tier 1,Influencer
950,2024-04-21,Tier 1,Influencer
951,2024-01-04,Tier 1,Google Ads
952,2024-12-15,Tier 2,Google Ads
953,2024-11-26,Tier 3,Organic
954,2024-11-13,Tier 3,Organic
955,2024-12-15,Tier 2,Referral
956,2024-04-04,Tier 1,Organic
957,2024-05-31,Tier 3,Referral
958,2024-11-06,Tier 2,Google Ads
959,2024-05-16,Tier 1,Organic
960,2024-09-03,Tier 3,Google Ads
961,2024-08-30,Tier 3,Organic
962,2024-01-31,Tier 2,Google Ads
963,2024-02-09,Tier 2,Influencer
964,2024-08-16,Tier 1,Google Ads
965,2024-02-05,Tier 1,Organic
966,2024-08-10,Tier 2,Referral
967,2024-01-06,Tier 1,Organic
968,2024-11-17,Tier 2,Referral
969,2024-08-07,Tier 3,Google Ads
970,2024-03-15,Tier 3,Google Ads
971,2024-01-04,Tier 2,Influencer
972,2024-11-30,Tier 3,Referral
973,2024-05-13,Tier 3,Organic
974,2024-04-27,Tier 2,Organic
975,2024-04-03,Tier 1,Influencer
976,2024-03-02,Tier 1,Organic
977,2024-07-12,Tier 1,Google Ads
978,2024-11-30,Tier 1,Referral
979,2024-07-21,Tier 1,Referral
980,2024-01-26,Tier 1,Influencer
981,2024-06-21,Tier 2,Referral
982,2024-10-26,Tier 3,Referral
983,2024-05-12,Tier 1,Influencer
984,2024-11-21,Tier 2,Referral
985,2024-04-27,Tier 2,Google Ads
986,2024-11-19,Tier 1,Google Ads
987,2024-10-01,Tier 3,Referral
988,2024-07-30,Tier 2,Influencer
989,2024-08-12,Tier 2,Organic
990,2024-01-20,Tier 3,Google Ads
991,2024-04-22,Tier 1,Influencer
992,2024-05-19,Tier 2,Referral
993,2024-02-16,Tier 1,Organic
994,2024-01-01,Tier 3,Referral
995,2024-03-30,Tier 2,Influencer
996,2024-05-21,Tier 2,Influencer
997,2024-11-15,Tier 1,Referral
998,2024-02-07,Tier 2,Organic
999,2024-10-19,Tier 3,Influencer
1000,2024-05-18,Tier 2,Google Ads
1001,2024-12-21,Tier 2,Influencer
1002,2024-11-28,Tier 2,Google Ads
1003,2024-09-15,Tier 3,Organic
1004,2024-06-09,Tier 2,Google Ads
1005,2024-06-26,Tier 3,Organic
1006,2024-01-10,Tier 3,Referral
1007,2024-09-17,Tier 2,Influencer
1008,2024-05-17,Tier 1,Referral
1009,2024-06-20,Tier 2,Influencer
1010,2024-01-13,Tier 3,Google Ads
1011,2024-06-16,Tier 1,Influencer
1012,2024-05-09,Tier 2,Influencer
1013,2024-03-24,Tier 3,Referral
1014,2024-11-16,Tier 2,Google Ads
1015,2024-11-14,Tier 2,Referral
1016,2024-04-10,Tier 1,Referral
1017,2024-11-24,Tier 1,
1018,2024-09-29,Tier 3,Influencer
1019,2024-09-21,Tier 1,Influencer
1020,2024-02-07,Tier 1,Google Ads
1021,2024-04-03,Tier 3,Referral
1022,2024-04-04,Tier 1,Referral
1023,2024-10-31,Tier 3,Referral
1024,2024-03-09,Tier 3,Google Ads
1025,2024-11-13,Tier 1,Influencer
1026,2024-08-23,Tier 1,Google Ads
1027,2024-11-29,Tier 2,Organic
1028,2024-05-16,Tier 2,Influencer
1029,2024-03-16,Tier 1,
1030,2024-02-04,Tier 2,Influencer
1031,2024-01-01,Tier 1,Organic
1032,2024-10-22,Tier 3,Organic
1033,2024-11-15,Tier 1,Influencer
1034,2024-02-29,Tier 1,Organic
1035,2024-11-15,Tier 1,Influencer
1036,2024-12-14,Tier 3,Influencer
1037,2024-11-23,Tier 2,Referral
1038,2024-09-23,Tier 3,Organic
1039,2024-12-26,Tier 2,Referral
1040,2024-08-16,Tier 1,Influencer
1041,2024-09-26,Tier 1,Google Ads
1042,2024-11-11,Tier 2,Google Ads
1043,2024-10-12,Tier 2,Google Ads
1044,2024-10-17,Tier 2,Organic
1045,2024-07-31,Tier 1,Influencer
1046,2024-06-13,Tier 3,Influencer
1047,2024-01-05,Tier 1,Influencer
1048,2024-12-04,Tier 3,Referral
1049,2024-03-18,Tier 1,Influencer
1050,2024-03-02,Tier 2,Organic
1051,2024-05-11,Tier 1,Referral
1052,2024-03-29,Tier 2,Referral
1053,2024-08-24,Tier 2,Influencer
1054,2024-02-11,Tier 2,Influencer
1055,2024-03-29,Tier 2,Influencer
1056,2024-10-22,Tier 2,Influencer
1057,2024-11-23,Tier 2,Influencer
1058,2024-10-21,Tier 3,Organic
1059,2024-04-13,Tier 1,Influencer
1060,2024-01-14,Tier 2,Referral
1061,2024-10-14,Tier 2,Google Ads
1062,2024-06-27,Tier 2,Organic
1063,2024-05-04,Tier 2,Referral
1064,2024-12-18,Tier 1,Google Ads
1065,2024-01-23,Tier 1,Google Ads
1066,2024-03-03,Tier 1,Referral
1067,2024-05-22,Tier 1,Influencer
1068,2024-06-01,Tier 2,Influencer
1069,2024-05-24,Tier 2,Google Ads
1070,2024-08-12,Tier 3,Google Ads
1071,2024-11-04,Tier 2,Organic
1072,2024-04-13,Tier 1,Google Ads
1073,2024-04-13,Tier 3,Organic
1074,2024-02-08,Tier 3,Influencer
1075,2024-07-16,Tier 2,Referral
1076,2024-05-13,Tier 2,Organic
1077,2024-03-07,Tier 3,Google Ads
1078,2024-06-27,Tier 2,Google Ads
1079,2024-02-11,Tier 3,Google Ads
1080,2024-01-15,Tier 1,Organic
1081,2024-04-20,Tier 1,Influencer
1082,2024-06-05,Tier 2,Organic
1083,2024-10-15,Tier 2,Organic
1084,2024-08-18,Tier 3,Organic
1085,2024-06-05,Tier 3,Referral
1086,2024-02-07,Tier 2,Organic
1087,2024-04-06,Tier 1,Organic
1088,2024-10-15,Tier 3,Google Ads
1089,2024-09-10,Tier 2,Referral
1090,2024-07-14,Tier 1,Organic
1091,2024-03-26,Tier 2,Google Ads
1092,2024-11-17,Tier 2,Google Ads
1093,2024-01-10,Tier 3,Organic
1094,2024-01-05,Tier 2,Google Ads
1095,2024-05-02,Tier 1,Organic
1096,2024-11-25,Tier 3,Organic
1097,2024-12-18,Tier 2,Google Ads
1098,2024-04-27,Tier 2,Organic
1099,2024-10-20,Tier 1,Organic
1100,2024-06-07,Tier 2,Google Ads
1101,2024-10-29,Tier 1,Influencer
1102,2024-08-15,Tier 1,Referral
1103,2024-12-30,Tier 2,Influencer
1104,2024-08-03,Tier 1,Influencer
1105,2024-07-02,Tier 2,Influencer
1106,2024-01-15,Tier 1,Influencer
1107,2024-06-05,Tier 2,Referral
1108,2024-05-15,Tier 1,Google Ads
1109,2024-09-17,Tier 1,Organic
1110,2024-06-05,Tier 1,
1111,2024-02-16,Tier 3,Influencer
1112,2024-11-19,Tier 3,Google Ads
1113,2024-11-27,Tier 1,Referral
1114,2024-06-21,Tier 3,Google Ads
1115,2024-05-09,Tier 2,Google Ads
1116,2024-04-04,Tier 3,Google Ads
1117,2024-04-24,Tier 2,Google Ads
1118,2024-08-30,Tier 2,Google Ads
1119,2024-10-18,Tier 1,Referral
1120,2024-10-08,Tier 2,Influencer
1121,2024-10-25,Tier 3,Influencer
1122,2024-10-09,Tier 2,Organic
1123,2024-03-09,Tier 1,Influencer
1124,2024-05-27,Tier 1,Google Ads
1125,2024-01-11,Tier 2,Google Ads
1126,2024-09-10,Tier 2,Referral
1127,2024-11-25,Tier 2,Google Ads
1128,2024-12-25,Tier 3,Organic
1129,2024-02-07,Tier 1,Google Ads
1130,2024-05-13,Tier 1,Referral
1131,2024-07-18,Tier 3,Google Ads
1132,2024-01-23,Tier 1,Referral
1133,2024-10-29,Tier 1,Referral
1134,2024-12-11,Tier 2,Referral
1135,2024-10-28,Tier 3,Influencer
1136,2024-12-28,Tier 1,Google Ads
1137,2024-08-05,Tier 3,Organic
1138,2024-05-20,Tier 3,Google Ads
1139,2024-04-13,Tier 1,Google Ads
1140,2024-07-28,Tier 2,Referral
1141,2024-04-20,Tier 2,Organic
1142,2024-04-13,Tier 2,Google Ads
1143,2024-11-11,Tier 3,Influencer
1144,2024-06-19,Tier 3,Referral
1145,2024-12-21,Tier 1,Referral
1146,2024-11-19,Tier 2,Influencer
1147,2024-05-12,Tier 2,Influencer
1148,2024-10-19,Tier 2,Referral
1149,2024-11-23,Tier 2,Google Ads
1150,2024-05-06,Tier 1,Influencer
1151,2024-04-15,Tier 2,Referral
1152,2024-04-01,Tier 2,Organic
1153,2024-10-13,Tier 1,Organic
1154,2024-02-20,Tier 3,Referral
1155,2024-01-29,Tier 3,Influencer
1156,2024-10-22,Tier 2,Organic
1157,2024-10-23,Tier 1,Organic
1158,2024-08-01,Tier 2,Influencer
1159,2024-09-23,Tier 1,Influencer
1160,2024-09-13,Tier 1,Organic
1161,2024-10-28,Tier 2,Google Ads
1162,2024-04-10,Tier 1,Referral
1163,2024-12-11,Tier 1,
1164,2024-04-19,Tier 1,Influencer
1165,2024-06-30,Tier 1,Organic
1166,2024-11-08,Tier 1,Organic
1167,2024-01-01,Tier 3,Organic
1168,2024-11-14,Tier 1,Organic
1169,2024-02-24,Tier 1,Organic
1170,2024-05-28,Tier 1,Organic
1171,2024-11-04,Tier 3,Influencer
1172,2024-05-16,Tier 2,Organic
1173,2024-07-20,Tier 2,Influencer
1174,2024-11-08,Tier 3,Google Ads
1175,2024-04-26,Tier 2,Referral
1176,2024-06-02,Tier 1,Organic
1177,2024-10-17,Tier 1,Organic
1178,2024-03-03,Tier 2,Referral
1179,2024-08-31,Tier 1,Referral
1180,2024-01-25,Tier 2,Influencer
1181,2024-03-30,Tier 1,Influencer
1182,2024-03-15,Tier 2,Referral
1183,2024-10-20,Tier 1,Google Ads
1184,2024-07-28,Tier 1,Influencer
1185,2024-12-12,Tier 2,Referral
1186,2024-01-17,Tier 3,
1187,2024-05-07,Tier 2,Influencer
1188,2024-12-29,Tier 2,Organic
1189,2024-09-07,Tier 1,Google Ads
1190,2024-06-27,Tier 1,Referral
1191,2024-06-30,Tier 1,
1192,2024-05-31,Tier 1,Referral
1193,2024-01-25,Tier 1,Influencer
1194,2024-06-28,Tier 1,Organic
1195,2024-07-16,Tier 3,Organic
1196,2024-12-09,Tier 1,Organic
1197,2024-06-09,Tier 2,Referral
1198,2024-06-25,Tier 2,Referral
1199,2024-10-11,Tier 2,Google Ads
1200,2024-03-03,Tier 2,Referral
1201,2024-05-29,Tier 1,Organic
1202,2024-06-02,Tier 1,Organic
1203,2024-06-04,Tier 2,Referral
1204,2024-02-18,Tier 3,Google Ads
1205,2024-12-02,Tier 1,Referral
1206,2024-03-24,Tier 1,Influencer
1207,2024-12-26,Tier 3,Influencer
1208,2024-06-25,Tier 1,Organic
1209,2024-05-27,Tier 2,Google Ads
1210,2024-04-27,Tier 2,Referral
1211,2024-12-07,Tier 1,Influencer
1212,2024-03-03,Tier 2,Influencer
1213,2024-07-07,Tier 2,Organic
1214,2024-12-25,Tier 1,Organic
1215,2024-02-18,Tier 2,Referral
1216,2024-11-22,Tier 3,Referral
1217,2024-09-13,Tier 2,Google Ads
1218,2024-08-11,Tier 1,Organic
1219,2024-05-20,Tier 2,Referral
1220,2024-08-02,Tier 2,Organic
1221,2024-07-29,Tier 3,Organic
1222,2024-11-13,Tier 2,Organic
1223,2024-02-01,Tier 1,Google Ads
1224,2024-06-06,Tier 2,Referral
1225,2024-10-11,Tier 2,Google Ads
1226,2024-10-31,Tier 1,Organic
1227,2024-10-12,Tier 2,Organic
1228,2024-05-23,Tier 1,Organic
1229,2024-01-19,Tier 2,Referral
1230,2024-01-18,Tier 1,Organic
1231,2024-09-13,Tier 2,Referral
1232,2024-03-18,Tier 3,Organic
1233,2024-06-23,Tier 3,Organic
1234,2024-07-12,Tier 3,Organic
1235,2024-04-22,Tier 3,Organic
1236,2024-04-23,Tier 1,Referral
1237,2024-08-09,Tier 2,Google Ads
1238,2024-06-14,Tier 2,Influencer
1239,2024-11-14,Tier 3,Organic
1240,2024-05-11,Tier 1,Organic
1241,2024-09-20,Tier 3,Google Ads
1242,2024-02-24,Tier 2,Influencer
1243,2024-12-24,Tier 3,Google Ads
1244,2024-05-10,Tier 1,Google Ads
1245,2024-10-14,Tier 1,Google Ads
1246,2024-09-22,Tier 3,Organic
1247,2024-12-31,Tier 1,Influencer
1248,2024-06-10,Tier 3,Google Ads
1249,2024-03-27,Tier 1,Influencer
1250,2024-02-24,Tier 2,Referral
1251,2024-10-14,Tier 2,Google Ads
1252,2024-06-26,Tier 2,Organic
1253,2024-12-14,Tier 2,Referral
1254,2024-01-08,Tier 1,Organic
1255,2024-11-16,Tier 1,Google Ads
1256,2024-11-08,Tier 1,Referral
1257,2024-09-03,Tier 2,Influencer
1258,2024-11-18,Tier 2,Referral
1259,2024-09-11,Tier 2,Referral
1260,2024-11-23,Tier 2,Organic
1261,2024-02-23,Tier 2,Google Ads
1262,2024-09-05,Tier 2,Organic
1263,2024-08-26,Tier 1,Referral
1264,2024-08-16,Tier 1,Influencer
1265,2024-03-07,Tier 3,Organic
1266,2024-02-20,Tier 3,Organic
1267,2024-04-06,Tier 1,Google Ads
1268,2024-04-01,Tier 2,Influencer
1269,2024-09-20,Tier 3,Referral
1270,2024-10-17,Tier 2,Organic
1271,2024-04-05,Tier 1,Influencer
1272,2024-03-28,Tier 1,Influencer
1273,2024-03-18,Tier 2,Organic
1274,2024-10-14,Tier 3,Influencer
1275,2024-04-29,Tier 2,Google Ads
1276,2024-10-28,Tier 1,Google Ads
1277,2024-06-13,Tier 1,Google Ads
1278,2024-06-30,Tier 3,Influencer
1279,2024-08-10,Tier 3,Referral
1280,2024-11-06,Tier 2,Organic
1281,2024-01-07,Tier 2,Influencer
1282,2024-11-25,Tier 1,Organic
1283,2024-09-19,Tier 3,Referral
1284,2024-06-09,Tier 3,Referral
1285,2024-05-30,Tier 1,Organic
1286,2024-03-25,Tier 2,Organic
1287,2024-05-26,Tier 1,Influencer
1288,2024-04-21,Tier 1,Google Ads
1289,2024-02-05,Tier 1,Referral
1290,2024-10-11,Tier 1,Google Ads
1291,2024-07-06,Tier 1,Referral
1292,2024-03-22,Tier 2,Google Ads
1293,2024-01-02,Tier 2,Organic
1294,2024-10-29,Tier 2,
1295,2024-07-15,Tier 1,Influencer
1296,2024-01-11,Tier 1,Google Ads
1297,2024-08-21,Tier 2,Organic
1298,2024-07-13,Tier 2,Influencer
1299,2024-04-28,Tier 1,Influencer
1300,2024-01-20,Tier 3,Organic
1301,2024-09-17,Tier 2,Influencer
1302,2024-10-19,Tier 3,Referral
1303,2024-09-12,Tier 2,Organic
1304,2024-08-09,Tier 1,Organic
1305,2024-08-13,Tier 2,Referral
1306,2024-02-22,Tier 1,Influencer
1307,2024-12-20,Tier 2,Organic
1308,2024-12-07,Tier 1,Organic
1309,2024-12-29,Tier 3,Google Ads
1310,2024-10-06,Tier 1,Referral
1311,2024-03-21,Tier 3,Organic
1312,2024-07-20,Tier 3,Organic
1313,2024-06-06,Tier 2,Referral
1314,2024-04-29,Tier 2,Influencer
1315,2024-02-28,Tier 2,Google Ads
1316,2024-08-02,Tier 3,Google Ads
1317,2024-05-07,Tier 2,Google Ads
1318,2024-08-11,Tier 3,Google Ads
1319,2024-07-27,Tier 2,Influencer
1320,2024-04-24,Tier 3,Influencer
1321,2024-07-27,Tier 2,Organic
1322,2024-01-14,Tier 2,Google Ads
1323,2024-01-09,Tier 3,Google Ads
1324,2024-02-09,Tier 3,Referral
1325,2024-08-24,Tier 2,Google Ads
1326,2024-10-07,Tier 1,Influencer
1327,2024-12-24,Tier 2,Influencer
1328,2024-07-19,Tier 3,Google Ads
1329,2024-09-02,Tier 3,Influencer
1330,2024-10-04,Tier 3,Influencer
1331,2024-08-22,Tier 1,Influencer
1332,2024-01-04,Tier 2,
1333,2024-06-02,Tier 2,Organic
1334,2024-01-29,Tier 3,Organic
1335,2024-04-18,Tier 1,Influencer
1336,2024-04-07,Tier 3,Influencer
1337,2024-08-02,Tier 2,Influencer
1338,2024-10-19,Tier 1,Organic
1339,2024-03-15,Tier 1,Referral
1340,2024-11-21,Tier 1,Organic
1341,2024-05-25,Tier 2,Google Ads
1342,2024-05-07,Tier 1,Organic
1343,2024-12-06,Tier 1,Organic
1344,2024-02-11,Tier 3,Organic
1345,2024-12-21,Tier 1,Referral
1346,2024-02-10,Tier 1,Google Ads
1347,2024-02-03,Tier 2,Organic
1348,2024-01-17,Tier 2,
1349,2024-06-13,Tier 3,Organic
1350,2024-06-01,Tier 2,Influencer
1351,2024-03-16,Tier 3,Google Ads
1352,2024-03-27,Tier 2,Google Ads
1353,2024-04-26,Tier 1,Influencer
1354,2024-12-27,Tier 1,Referral
1355,2024-12-07,Tier 2,Referral
1356,2024-01-27,Tier 2,Referral
1357,2024-11-08,Tier 2,Influencer
1358,2024-10-13,Tier 2,Organic
1359,2024-05-13,Tier 2,Influencer
1360,2024-08-06,Tier 1,Influencer
1361,2024-06-16,Tier 1,Referral
1362,2024-04-07,Tier 2,Referral
1363,2024-09-24,Tier 2,Referral
1364,2024-08-24,Tier 2,Organic
1365,2024-11-04,Tier 1,Organic
1366,2024-06-21,Tier 2,Influencer
1367,2024-07-08,Tier 3,Google Ads
1368,2024-05-01,Tier 1,Google Ads
1369,2024-02-15,Tier 2,Influencer
1370,2024-03-04,Tier 3,Google Ads
1371,2024-05-09,Tier 1,Organic
1372,2024-11-05,Tier 2,Referral
1373,2024-12-28,Tier 1,Referral
1374,2024-07-11,Tier 2,Organic
1375,2024-11-02,Tier 1,
1376,2024-06-29,Tier 3,Organic
1377,2024-10-18,Tier 2,Google Ads
1378,2024-10-08,Tier 3,Organic
1379,2024-01-29,Tier 2,Referral
1380,2024-05-28,Tier 2,Google Ads
1381,2024-09-23,Tier 2,Google Ads
1382,2024-10-22,Tier 3,Influencer
1383,2024-01-11,Tier 3,Organic
1384,2024-06-12,Tier 2,Influencer
1385,2024-04-22,Tier 3,Referral
1386,2024-07-05,Tier 2,Influencer
1387,2024-10-21,Tier 2,Referral
1388,2024-08-19,Tier 2,Organic
1389,2024-08-14,Tier 1,Organic
1390,2024-11-05,Tier 1,Influencer
1391,2024-04-07,Tier 1,Influencer
1392,2024-02-24,Tier 2,Google Ads
1393,2024-04-20,Tier 2,Referral
1394,2024-05-31,Tier 2,Google Ads
1395,2024-09-02,Tier 3,Influencer
1396,2024-03-09,Tier 2,Influencer
1397,2024-11-07,Tier 2,Influencer
1398,2024-10-15,Tier 1,Influencer
