user_id,plan_type,monthly_fee,status,churn_date
1143,Premium,199,Active,
1144,Premium,199,Active,
1145,Free,0,Active,
1146,Premium,199,Active,
1147,Basic,99,Active,
1148,Basic,99,Active,
1149,Premium,199,Active,
1150,Free,0,Active,
1151,Basic,99,Active,
1152,Free,0,Active,
1153,Free,0,Active,
1154,Free,0,Active,
1155,Free,0,Active,
1156,Basic,99,Active,
1157,Free,0,Active,
1158,Basic,99,Active,
1159,Basic,99,Active,
1160,Premium,199,Active,
1161,Basic,99,Churned,2025-01-14
1162,Family,299,Active,
1163,Free,0,Active,
1164,Basic,99,Active,
1165,Free,0,Active,
1166,Basic,99,Active,
1167,Free,0,Active,
1168,Basic,99,Active,
1169,Free,0,Active,
1170,Free,0,Active,
1171,Basic,99,Churned,2025-04-29
1172,Premium,199,Active,
1173,Free,0,Active,
1174,Premium,199,Active,
1175,Free,0,Active,
1176,Basic,99,Churned,2024-07-12
1177,Family,299,Active,
1178,Free,0,Active,
1179,Free,0,Active,
1180,Free,0,Active,
1181,Free,0,Active,
1182,Premium,199,Active,
1183,Basic,99,Active,
1184,Family,299,Active,
1185,Free,0,Active,
1186,Basic,99,Active,
1187,Free,0,Active,
1188,Premium,199,Active,
1189,Free,0,Active,
1190,Family,299,Active,
1191,Free,0,Active,
1192,Basic,99,Churned,2025-02-09
1193,Free,0,Active,
1194,Premium,199,Churned,2025-03-01
1195,Basic,99,Churned,2024-10-12
1196,Basic,99,Active,
1197,Basic,99,Active,
1198,Free,0,Active,
1199,Free,0,Active,
1200,Premium,199,Active,
1201,Free,0,Active,
1202,Premium,199,Active,
1203,Basic,99,Active,
1204,Free,0,Active,
1205,Basic,99,Active,
1206,Basic,99,Active,
1207,Basic,99,Active,
1208,Premium,199,Active,
1209,Free,0,Active,
1210,Family,299,Churned,2025-02-04
1211,Free,0,Active,
1212,Premium,199,Active,
1213,Free,0,Active,
1214,Free,0,Active,
1215,Basic,99,Active,
1216,Free,0,Active,
1217,Family,299,Active,
1218,Free,0,Active,
1219,Free,0,Active,
1220,Free,0,Active,
1221,Free,0,Active,
1222,Basic,99,Active,
1223,Basic,99,Active,
1224,Free,0,Active,
1225,Free,0,Active,
1226,Free,0,Active,
1227,Free,0,Active,
1228,Basic,99,Active,
1229,Premium,199,Active,
1230,Premium,199,Active,
1231,Family,299,Active,
1232,Premium,199,Active,
1233,Free,0,Active,
1234,Free,0,Active,
1235,Premium,199,Active,
1236,Basic,99,Churned,2025-02-01
1237,Free,0,Active,
1238,Basic,99,Active,
1239,Family,299,Active,
1240,Premium,199,Churned,2025-01-31
1241,Free,0,Active,
1242,Family,299,Active,
1243,Family,299,Active,
1244,Free,0,Active,
1245,Premium,199,Active,
1246,Premium,199,Churned,2025-04-30
1247,Free,0,Active,
1248,Basic,99,Active,
1249,Free,0,Active,
1250,Basic,99,Active,
1251,Premium,199,Churned,2025-01-24
1252,Free,0,Active,
1253,Free,0,Active,
1254,Premium,199,Active,
1255,Family,299,Active,
1256,Free,0,Active,
1257,Premium,199,Active,
1258,Free,0,Active,
1259,Free,0,Active,
1260,Premium,199,Active,
1261,Premium,199,Active,
1262,Basic,99,Active,
1263,Free,0,Active,
1264,Free,0,Active,
1265,Family,299,Churned,2024-05-17
1266,Free,0,Active,
1267,Free,0,Active,
1268,Premium,199,Active,
1269,Basic,99,Active,
1270,Free,0,Active,
1271,Free,0,Active,
1272,Premium,199,Churned,2024-11-17
1273,Family,299,Active,
1274,Free,0,Active,
1275,Basic,99,Active,
1276,Free,0,Active,
1277,Premium,199,Active,
1278,Free,0,Active,
1279,Basic,99,Active,
1280,Basic,99,Active,
1281,Basic,99,Active,
1282,Premium,199,Active,
1283,Free,0,Active,
1284,Premium,199,Active,
1285,Free,0,Active,
1286,Free,0,Active,
1287,Free,0,Active,
1288,Free,0,Churned,2025-01-16
1289,Free,0,Active,
1290,Premium,199,Active,
1291,Basic,99,Churned,2024-10-04
1292,Premium,199,Churned,2024-12-31
1293,Basic,99,Active,
1294,Free,0,Active,
1295,Free,0,Active,
1296,Premium,199,Active,
1297,Free,0,Active,
1298,Free,0,Active,
1299,Free,0,Active,
1300,Free,0,Active,
1301,Basic,99,Active,
1302,Free,0,Active,
1303,Basic,99,Churned,2025-06-30
1304,Free,0,Active,
1305,Premium,199,Churned,2025-01-25
1306,Premium,199,Active,
1307,Basic,99,Active,
1308,Free,0,Active,
1309,Free,0,Active,
1310,Premium,199,Active,
1311,Free,0,Active,
1312,Free,0,Active,
1313,Premium,199,Active,
1314,Family,299,Active,
1315,Premium,199,Active,
1316,Family,299,Active,
1317,Premium,199,Active,
1318,Basic,99,Churned,2025-03-20
1319,Free,0,Active,
1320,Family,299,Active,
1321,Premium,199,Active,
1322,Free,0,Active,
1323,Free,0,Active,
1324,Free,0,Active,
1325,Family,299,Active,
1326,Basic,99,Active,
1327,Free,0,Active,
1328,Free,0,Active,
1329,Family,299,Active,
1330,Basic,99,Active,
1331,Free,0,Active,
1332,Free,0,Active,
1333,Free,0,Active,
1334,Free,0,Active,
1335,Basic,99,Active,
1336,Basic,99,Active,
1337,Free,0,Active,
1338,Basic,99,Active,
1339,Free,0,Active,
1340,Family,299,Active,
1341,Free,0,Active,
1342,Free,0,Active,
1343,Free,0,Active,
1344,Free,0,Active,
1345,Free,0,Active,
1346,Free,0,Active,
1347,Basic,99,Active,
1348,Free,0,Active,
1349,Free,0,Active,
1350,Premium,199,Active,
1351,Free,0,Active,
1352,Premium,199,Active,
1353,Free,0,Active,
1354,Free,0,Active,
1355,Free,0,Active,
1356,Free,0,Active,
1357,Premium,199,Active,
1358,Free,0,Churned,2024-12-11
1359,Basic,99,Active,
1360,Basic,99,Active,
1361,Free,0,Active,
1362,Basic,99,Active,
1363,Free,0,Active,
1364,Basic,99,Churned,2024-12-03
1365,Premium,199,Churned,2025-07-31
1366,Free,0,Active,
1367,Free,0,Active,
1368,Free,0,Active,
1369,Free,0,Churned,2024-11-29
1370,Free,0,Active,
1371,Family,299,Active,
1372,Free,0,Active,
1373,Free,0,Active,
1374,Free,0,Active,
1375,Free,0,Active,
1376,Free,0,Active,
1377,Free,0,Active,
1378,Free,0,Active,
1379,Free,0,Active,
1380,Basic,99,Active,
1381,Premium,199,Active,
1382,Free,0,Active,
1383,Premium,199,Active,
1384,Free,0,Active,
1385,Premium,199,Active,
1386,Free,0,Active,
1387,Premium,199,Active,
1388,Premium,199,Active,
1389,Premium,199,Active,
1390,Premium,199,Active,
1391,Basic,99,Churned,2025-01-12
1392,Free,0,Active,
1393,Basic,99,Active,
1394,Free,0,Active,
1395,Free,0,Active,
1396,Free,0,Active,
1397,Basic,99,Active,
1398,Free,0,Active,
1399,Basic,99,Churned,2024-12-06
1400,Basic,99,Active,
1401,Free,0,Active,
1402,Free,0,Active,
1403,Family,299,Active,
1404,Premium,199,Active,
1405,Free,0,Active,
1406,Free,0,Active,
1407,Free,0,Active,
1408,Free,0,Active,
1409,Free,0,Active,
1410,Family,299,Active,
1411,Family,299,Churned,2025-04-15
1412,Premium,199,Active,
1413,Free,0,Active,
1414,Free,0,Churned,2025-03-11
1415,Basic,99,Active,
1416,Basic,99,Active,
1417,Free,0,Active,
1418,Basic,99,Active,
1419,Basic,99,Churned,2024-06-09
1420,Premium,199,Active,
1421,Basic,99,Active,
1422,Premium,199,Active,
1423,Free,0,Active,
1424,Basic,99,Active,
1425,Free,0,Active,
1426,Free,0,Active,
1427,Free,0,Active,
1428,Free,0,Active,
1429,Family,299,Active,
1430,Free,0,Active,
1431,Premium,199,Active,
1432,Free,0,Active,
1433,Free,0,Active,
1434,Basic,99,Active,
1435,Free,0,Active,
1436,Basic,99,Churned,2024-12-13
1437,Free,0,Active,
1438,Premium,199,Churned,2025-04-14
1439,Free,0,Active,
1440,Basic,99,Churned,2024-12-13
1441,Free,0,Active,
1442,Basic,99,Active,
1443,Basic,99,Active,
1444,Free,0,Active,
1445,Free,0,Active,
1446,Basic,99,Churned,2025-03-28
1447,Family,299,Active,
1448,Free,0,Active,
1449,Premium,199,Active,
1450,Basic,99,Active,
1451,Basic,99,Active,
1452,Family,299,Active,
1453,Basic,99,Active,
1454,Premium,199,Active,
1455,Basic,99,Active,
1456,Free,0,Active,
1457,Basic,99,Active,
1458,Premium,199,Active,
1459,Premium,199,Active,
1460,Free,0,Active,
1461,Free,0,Active,
1462,Basic,99,Active,
1463,Basic,99,Active,
1464,Free,0,Active,
1465,Free,0,Active,
1466,Premium,199,Active,
1467,Basic,99,Active,
1468,Premium,199,Active,
1469,Family,299,Active,
1470,Free,0,Active,
1471,Premium,199,Active,
1472,Basic,99,Active,
1473,Family,299,Active,
1474,Free,0,Active,
1475,Free,0,Active,
1476,Basic,99,Active,
1477,Premium,199,Active,
1478,Premium,199,Active,
1479,Basic,99,Active,
1480,Free,0,Active,
1481,Basic,99,Active,
1482,Premium,199,Active,
1483,Premium,199,Active,
1484,Basic,99,Active,
1485,Free,0,Active,
1486,Basic,99,Active,
1487,Free,0,Active,
1488,Family,299,Active,
1489,Basic,99,Churned,2024-05-26
1490,Basic,99,Active,
1491,Family,299,Active,
1492,Free,0,Active,
1493,Free,0,Active,
1494,Basic,99,Active,
1495,Free,0,Active,
1496,Free,0,Active,
1497,Premium,199,Churned,2025-03-13
1498,Basic,99,Active,
1499,Free,0,Active,
1500,Free,0,Active,
1501,Free,0,Active,
1502,Basic,99,Active,
1503,Free,0,Active,
1504,Premium,199,Active,
1505,Basic,99,Active,
1506,Free,0,Active,
1507,Free,0,Active,
1508,Basic,99,Active,
1509,Free,0,Active,
1510,Basic,99,Active,
1511,Premium,199,Active,
1512,Free,0,Active,
1513,Free,0,Active,
1514,Premium,199,Churned,2024-10-31
1515,Free,0,Churned,2024-12-08
1516,Free,0,Active,
1517,Free,0,Active,
1518,Family,299,Active,
1519,Family,299,Churned,2025-02-08
1520,Free,0,Active,
1521,Basic,99,Active,
1522,Free,0,Active,
1523,Basic,99,Active,
1524,Free,0,Active,
1525,Free,0,Active,
1526,Premium,199,Active,
1527,Free,0,Active,
1528,Free,0,Active,
1529,Premium,199,Active,
1530,Premium,199,Active,
1531,Basic,99,Churned,2025-08-26
1532,Premium,199,Active,
1533,Free,0,Active,
1534,Free,0,Active,
1535,Free,0,Active,
1536,Free,0,Active,
1537,Free,0,Active,
1538,Basic,99,Active,
1539,Free,0,Active,
1540,Free,0,Active,
1541,Free,0,Active,
1542,Free,0,Active,
1543,Basic,99,Active,
1544,Free,0,Active,
1545,Free,0,Active,
1546,Family,299,Churned,2025-02-21
1547,Basic,99,Active,
1548,Basic,99,Active,
1549,Basic,99,Active,
1550,Basic,99,Active,
1551,Free,0,Active,
1552,Free,0,Active,
1553,Basic,99,Active,
1554,Free,0,Active,
1555,Free,0,Active,
1556,Free,0,Active,
1557,Free,0,Active,
1558,Premium,199,Active,
1559,Free,0,Active,
1560,Free,0,Active,
1561,Basic,99,Active,
1562,Basic,99,Active,
1563,Basic,99,Active,
1564,Free,0,Active,
1565,Free,0,Churned,2025-06-16
1566,Premium,199,Active,
1567,Free,0,Churned,2025-06-10
1568,Free,0,Active,
1569,Family,299,Active,
1570,Free,0,Active,
1571,Free,0,Active,
1572,Free,0,Active,
1573,Free,0,Active,
1574,Free,0,Active,
1575,Free,0,Active,
1576,Free,0,Active,
1577,Free,0,Active,
1578,Free,0,Active,
1579,Premium,199,Active,
1580,Premium,199,Active,
1581,Free,0,Active,
1582,Family,299,Active,
1583,Basic,99,Active,
1584,Basic,99,Active,
1585,Free,0,Active,
1586,Premium,199,Churned,2024-10-24
1587,Family,299,Active,
1588,Free,0,Active,
1589,Basic,99,Active,
1590,Basic,99,Churned,2025-07-25
1591,Free,0,Active,
1592,Free,0,Active,
1593,Free,0,Churned,2024-05-30
1594,Free,0,Active,
1595,Free,0,Active,
1596,Basic,99,Churned,2024-09-10
1597,Basic,99,Active,
1598,Premium,199,Active,
1599,Basic,99,Active,
1600,Free,0,Active,
1601,Free,0,Active,
1602,Premium,199,Active,
1603,Free,0,Active,
1604,Basic,99,Active,
1605,Free,0,Active,
1606,Free,0,Active,
1607,Free,0,Active,
1608,Free,0,Active,
1609,Premium,199,Active,
1610,Basic,99,Active,
1611,Free,0,Active,
1612,Premium,199,Active,
1613,Free,0,Active,
1614,Free,0,Active,
1615,Family,299,Active,
1616,Free,0,Active,
1617,Premium,199,Active,
1618,Premium,199,Active,
1619,Free,0,Active,
1620,Free,0,Active,
1621,Free,0,Active,
1622,Free,0,Active,
1623,Basic,99,Churned,2025-06-01
1624,Free,0,Active,
1625,Free,0,Active,
1626,Basic,99,Active,
1627,Basic,99,Active,
1628,Basic,99,Active,
1629,Premium,199,Active,
1630,Basic,99,Active,
1631,Premium,199,Active,
1632,Free,0,Active,
1633,Basic,99,Active,
1634,Free,0,Active,
1635,Family,299,Active,
1636,Free,0,Active,
1637,Family,299,Active,
1638,Premium,199,Churned,2024-07-23
1639,Basic,99,Active,
1640,Free,0,Active,
1641,Free,0,Active,
1642,Basic,99,Active,
1643,Free,0,Active,
1644,Premium,199,Active,
1645,Premium,199,Active,
1646,Premium,199,Active,
1647,Free,0,Active,
1648,Free,0,Active,
1649,Basic,99,Active,
1650,Free,0,Active,
1651,Premium,199,Churned,2025-06-20
1652,Premium,199,Churned,2024-10-09
1653,Free,0,Active,
1654,Basic,99,Active,
1655,Basic,99,Active,
1656,Basic,99,Churned,2024-11-11
1657,Basic,99,Active,
1658,Free,0,Active,
1659,Free,0,Active,
1660,Premium,199,Churned,2024-10-29
1661,Free,0,Churned,2024-06-08
1662,Premium,199,Active,
1663,Basic,99,Active,
1664,Family,299,Active,
1665,Family,299,Active,
1666,Basic,99,Active,
1667,Free,0,Active,
1668,Free,0,Active,
1669,Free,0,Active,
1670,Free,0,Active,
1671,Basic,99,Active,
1672,Premium,199,Active,
1673,Free,0,Active,
1674,Free,0,Active,
1675,Basic,99,Churned,2024-07-15
1676,Premium,199,Active,
1677,Free,0,Active,
1678,Free,0,Active,
1679,Premium,199,Active,
1680,Free,0,Active,
1681,Basic,99,Churned,2025-08-16
1682,Basic,99,Active,
1683,Free,0,Active,
1684,Free,0,Active,
1685,Premium,199,Active,
1686,Free,0,Active,
1687,Free,0,Active,
1688,Basic,99,Active,
1689,Free,0,Active,
1690,Basic,99,Active,
1691,Premium,199,Active,
1692,Premium,199,Active,
1693,Free,0,Active,
1694,Free,0,Active,
1695,Free,0,Active,
1696,Premium,199,Active,
1697,Free,0,Active,
1698,Free,0,Churned,2025-03-28
1699,Premium,199,Active,
1700,Basic,99,Active,
1701,Free,0,Active,
1702,Free,0,Active,
1703,Basic,99,Active,
1704,Basic,99,Active,
1705,Basic,99,Active,
1706,Free,0,Churned,2025-01-20
1707,Free,0,Active,
1708,Basic,99,Active,
1709,Premium,199,Active,
1710,Free,0,Active,
1711,Free,0,Active,
1712,Basic,99,Active,
1713,Basic,99,Active,
1714,Free,0,Active,
1715,Basic,99,Active,
1716,Family,299,Active,
1717,Basic,99,Active,
1718,Free,0,Active,
1719,Premium,199,Active,
1720,Free,0,Active,
1721,Free,0,Active,
1722,Basic,99,Active,
1723,Basic,99,Active,
1724,Premium,199,Active,
1725,Free,0,Active,
1726,Free,0,Active,
1727,Premium,199,Active,
1728,Free,0,Active,
1729,Free,0,Active,
1730,Basic,99,Active,
1731,Family,299,Active,
1732,Basic,99,Active,
1733,Free,0,Active,
1734,Basic,99,Active,
1735,Family,299,Active,
1736,Premium,199,Active,
1737,Free,0,Active,
1738,Premium,199,Active,
1739,Premium,199,Churned,2024-04-09
1740,Basic,99,Active,
1741,Basic,99,Churned,2024-12-07
1742,Free,0,Active,
1743,Basic,99,Active,
1744,Basic,99,Churned,2025-01-21
1745,Free,0,Active,
1746,Free,0,Active,
1747,Free,0,Churned,2025-04-01
1748,Premium,199,Active,
1749,Basic,99,Active,
1750,Free,0,Active,
1751,Premium,199,Active,
1752,Basic,99,Active,
1753,Premium,199,Churned,2024-07-17
1754,Free,0,Active,
1755,Basic,99,Active,
1756,Basic,99,Churned,2025-04-21
1757,Free,0,Active,
1758,Free,0,Active,
1759,Free,0,Active,
1760,Premium,199,Active,
1761,Free,0,Active,
1762,Free,0,Active,
1763,Free,0,Active,
1764,Free,0,Active,
1765,Premium,199,Active,
1766,Free,0,Active,
1767,Basic,99,Active,
1768,Free,0,Active,
1769,Free,0,Active,
1770,Premium,199,Active,
1771,Family,299,Active,
1772,Free,0,Active,
1773,Free,0,Active,
1774,Free,0,Active,
1775,Free,0,Active,
1776,Basic,99,Active,
1777,Free,0,Active,
1778,Premium,199,Active,
1779,Basic,99,Churned,2024-08-02
1780,Free,0,Active,
1781,Premium,199,Active,
1782,Premium,199,Active,
1783,Basic,99,Active,
1784,Premium,199,Active,
1785,Premium,199,Active,
1786,Basic,99,Active,
1787,Premium,199,Active,
1788,Basic,99,Active,
1789,Basic,99,Active,
1790,Free,0,Active,
1791,Premium,199,Active,
1792,Free,0,Active,
1793,Free,0,Active,
1794,Basic,99,Active,
1795,Basic,99,Churned,2024-06-18
1796,Basic,99,Churned,2025-01-26
1797,Basic,99,Active,
1798,Free,0,Active,
1799,Premium,199,Active,
1800,Basic,99,Active,
1801,Premium,199,Active,
1802,Free,0,Active,
1803,Basic,99,Churned,2025-07-03
1804,Basic,99,Active,
1805,Free,0,Active,
1806,Premium,199,Active,
1807,Free,0,Active,
1808,Basic,99,Active,
1809,Basic,99,Churned,2024-12-21
1810,Basic,99,Active,
1811,Basic,99,Active,
1812,Free,0,Active,
1813,Basic,99,Active,
1814,Free,0,Active,
1815,Free,0,Active,
1816,Free,0,Active,
1817,Free,0,Active,
1818,Basic,99,Churned,2024-03-19
1819,Premium,199,Active,
1820,Free,0,Active,
1821,Free,0,Active,
1822,Free,0,Active,
1823,Basic,99,Churned,2024-10-23
1824,Free,0,Active,
1825,Free,0,Active,
1826,Basic,99,Active,
1827,Free,0,Active,
1828,Free,0,Active,
1829,Free,0,Active,
1830,Free,0,Active,
1831,Free,0,Active,
1832,Basic,99,Churned,2025-06-04
1833,Free,0,Active,
1834,Free,0,Active,
1835,Free,0,Active,
1836,Basic,99,Active,
1837,Premium,199,Active,
1838,Basic,99,Active,
1839,Basic,99,Active,
1840,Basic,99,Active,
1841,Free,0,Active,
1842,Free,0,Active,
1843,Free,0,Active,
1844,Free,0,Active,
1845,Free,0,Active,
1846,Basic,99,Active,
1847,Free,0,Active,
1848,Family,299,Active,
1849,Premium,199,Active,
1850,Family,299,Churned,2025-01-18
1851,Free,0,Active,
1852,Premium,199,Churned,2025-08-09
1853,Premium,199,Active,
1854,Premium,199,Active,
1855,Basic,99,Active,
1856,Premium,199,Active,
1857,Free,0,Active,
1858,Free,0,Active,
1859,Free,0,Active,
1860,Premium,199,Active,
1861,Free,0,Active,
1862,Free,0,Active,
1863,Family,299,Active,
1864,Free,0,Active,
1865,Premium,199,Active,
1866,Premium,199,Active,
1867,Free,0,Active,
1868,Free,0,Active,
1869,Basic,99,Active,
1870,Family,299,Active,
1871,Premium,199,Active,
1872,Free,0,Active,
1873,Free,0,Active,
1874,Free,0,Active,
1875,Basic,99,Active,
1876,Free,0,Active,
1877,Free,0,Active,
1878,Basic,99,Active,
1879,Free,0,Active,
1880,Free,0,Active,
1881,Premium,199,Active,
1882,Basic,99,Active,
1883,Free,0,Active,
1884,Basic,99,Active,
1885,Basic,99,Active,
1886,Basic,99,Churned,2025-03-12
1887,Premium,199,Active,
1888,Basic,99,Active,
1889,Basic,99,Active,
1890,Basic,99,Active,
1891,Basic,99,Active,
1892,Free,0,Active,
1893,Free,0,Active,
1894,Basic,99,Churned,2025-06-07
1895,Free,0,Active,
1896,Free,0,Active,
1897,Premium,199,Active,
1898,Free,0,Active,
1899,Basic,99,Active,
1900,Free,0,Active,
1901,Free,0,Active,
1902,Free,0,Active,
1903,Free,0,Active,
1904,Free,0,Active,
1905,Free,0,Active,
1906,Free,0,Active,
1907,Basic,99,Active,
1908,Free,0,Active,
1909,Premium,199,Active,
1910,Basic,99,Active,
1911,Free,0,Active,
1912,Free,0,Churned,2025-06-11
1913,Free,0,Active,
1914,Family,299,Active,
1915,Premium,199,Active,
1916,Free,0,Active,
1917,Basic,99,Active,
1918,Family,299,Active,
1919,Basic,99,Active,
1920,Free,0,Active,
1921,Free,0,Active,
1922,Free,0,Active,
1923,Basic,99,Active,
1924,Premium,199,Active,
1925,Basic,99,Active,
1926,Free,0,Active,
1927,Family,299,Active,
1928,Premium,199,Churned,2025-07-02
1929,Free,0,Active,
1930,Free,0,Active,
1931,Basic,99,Active,
1932,Free,0,Active,
1933,Free,0,Active,
1934,Free,0,Active,
1935,Family,299,Churned,2025-04-19
1936,Premium,199,Churned,2025-01-24
1937,Free,0,Active,
1938,Premium,199,Active,
1939,Basic,99,Churned,2025-02-02
1940,Free,0,Active,
1941,Premium,199,Churned,2024-06-09
1942,Basic,99,Active,
1943,Premium,199,Active,
1944,Free,0,Active,
1945,Basic,99,Active,
1946,Free,0,Active,
1947,Free,0,Active,
1948,Basic,99,Active,
1949,Family,299,Active,
1950,Basic,99,Active,
1951,Free,0,Active,
1952,Free,0,Active,
1953,Premium,199,Churned,2025-06-20
1954,Free,0,Active,
1955,Free,0,Active,
1956,Premium,199,Active,
1957,Family,299,Active,
1958,Basic,99,Active,
1959,Free,0,Active,
1960,Free,0,Active,
1961,Premium,199,Active,
1962,Premium,199,Active,
1963,Family,299,Active,
1964,Basic,99,Active,
1965,Premium,199,Active,
1966,Free,0,Active,
1967,Free,0,Active,
1968,Free,0,Active,
1969,Family,299,Churned,2024-09-22
1970,Free,0,Active,
1971,Free,0,Active,
1972,Family,299,Active,
1973,Free,0,Active,
1974,Free,0,Active,
1975,Basic,99,Churned,2024-12-25
1976,Basic,99,Churned,2025-06-15
1977,Free,0,Active,
1978,Family,299,Active,
1979,Free,0,Active,
1980,Premium,199,Active,
1981,Premium,199,Active,
1982,Free,0,Active,
1983,Premium,199,Active,
1984,Free,0,Active,
1985,Free,0,Churned,2025-02-14
1986,Premium,199,Active,
1987,Free,0,Active,
1988,Free,0,Active,
1989,Free,0,Active,
1990,Free,0,Active,
1991,Premium,199,Active,
1992,Premium,199,Active,
1993,Free,0,Active,
1994,Free,0,Active,
1995,Basic,99,Active,
1996,Free,0,Active,
1997,Free,0,Active,
1998,Free,0,Active,
1999,Free,0,Active,
2000,Basic,99,Churned,2025-01-05
2001,Family,299,Active,
2002,Basic,99,Churned,2025-07-10
2003,Basic,99,Churned,2024-08-10
2004,Free,0,Active,
2005,Premium,199,Active,
2006,Family,299,Active,
2007,Family,299,Active,
2008,Free,0,Active,
2009,Basic,99,Active,
2010,Basic,99,Active,
2011,Free,0,Churned,2025-01-01
2012,Family,299,Active,
2013,Free,0,Active,
2014,Free,0,Active,
2015,Free,0,Active,
2016,Free,0,Active,
2017,Premium,199,Active,
2018,Free,0,Active,
2019,Free,0,Active,
2020,Basic,99,Active,
2021,Free,0,Active,
2022,Premium,199,Active,
